66,15.15,-185.13,0
77,90.91,-186.01,0
89,83.33,-186.66,0
100,90.91,-187.01,0
111,90.91,-186.83,0
123,90.91,-186.11,0
135,76.92,-185.46,0
146,90.91,-184.77,0
157,90.91,-183.63,0
168,90.91,-184.02,0
180,83.33,-184.81,0
192,90.91,-185.75,0
203,83.33,-186.15,0
215,83.33,-187.43,0
226,90.91,-187.64,0
237,90.91,-186.63,0
248,90.91,-185.69,0
260,83.33,-185.08,0
272,83.33,-184.69,0
283,90.91,-184.95,0
294,90.91,-184.51,0
306,83.33,-185.48,0
317,90.91,-186.23,0
328,90.91,-186.60,0
340,83.33,-186.98,0
352,83.33,-186.56,0
363,90.91,-186.90,0
374,90.91,-186.27,0
386,83.33,-185.65,0
397,90.91,-185.20,0
409,83.33,-184.83,0
420,90.91,-185.37,0
432,83.33,-185.24,0
443,90.91,-186.09,0
454,90.91,-187.02,0
465,90.91,-187.41,0
478,76.92,-186.52,0
489,90.91,-186.07,0
500,90.91,-185.03,0
512,83.33,-184.37,0
523,90.91,-184.44,0
534,90.91,-185.05,0
546,83.33,-185.63,0
558,83.33,-185.95,0
569,90.91,-186.47,0
580,90.91,-186.50,0
591,90.91,-186.56,0
603,83.33,-186.05,0
615,83.33,-186.79,0
626,90.91,-185.52,0
637,90.91,-184.81,0
649,83.33,-184.95,0
660,90.91,-184.74,0
671,90.91,-185.21,0
684,76.92,-185.88,0
695,90.91,-187.06,0
706,90.91,-187.10,0
717,90.91,-186.90,0
729,83.33,-186.31,0
740,90.91,-185.53,0
752,83.33,-185.09,0
763,90.91,-184.98,0
775,83.33,-185.02,0
786,90.91,-185.48,0
797,90.91,-186.03,0
808,90.91,-186.31,0
821,76.92,-186.60,0
832,90.91,-186.14,0
843,90.91,-185.71,0
855,83.33,-185.50,0
866,90.91,-185.28,0
877,90.91,-184.96,0
889,83.33,-185.35,0
901,83.33,-185.65,0
912,90.91,-185.60,0
923,90.91,-186.43,0
934,90.91,-186.32,0
946,83.33,-186.05,0
958,90.91,-185.68,0
969,83.33,-185.94,0
980,90.91,-185.08,0
992,83.33,-185.28,0
1003,90.91,-185.39,0
1014,90.91,-185.37,0
1027,83.33,-185.72,0
1038,83.33,-185.95,0
1049,90.91,-186.10,0
1060,90.91,-186.32,0
1072,83.33,-186.42,0
1083,90.91,-186.15,0
1094,90.91,-185.66,0
1106,83.33,-185.49,0
1118,83.33,-185.12,0
1129,90.91,-185.29,0
1140,90.91,-186.18,0
1152,83.33,-186.16,0
1163,90.91,-186.68,0
1175,83.33,-186.84,0
1186,90.91,-186.75,0
1198,83.33,-186.45,0
1209,90.91,-185.72,0
1220,90.91,-185.24,0
1231,90.91,-185.01,0
1244,76.92,-184.82,0
1255,90.91,-185.24,0
1266,90.91,-185.86,0
1277,90.91,-186.40,0
1289,83.33,-186.42,0
1300,90.91,-186.96,0
1312,83.33,-186.36,0
1324,83.33,-185.57,0
1335,90.91,-184.80,0
1346,90.91,-183.86,0
1357,90.91,-184.53,0
1369,83.33,-185.14,0
1381,83.33,-185.41,0
1392,90.91,-186.22,0
1403,90.91,-186.94,0
1415,83.33,-187.19,0
1426,90.91,-187.53,0
1437,90.91,-186.22,0
1449,83.33,-185.70,0
1461,83.33,-184.79,0
1472,90.91,-184.33,0
1483,90.91,-184.37,0
1495,83.33,-184.83,0
1506,90.91,-185.73,0
1518,83.33,-186.11,0
1529,90.91,-187.06,0
1541,83.33,-186.99,0
1552,90.91,-186.73,0
1563,90.91,-186.17,0
1574,90.91,-185.01,0
1587,76.92,-184.72,0
1598,90.91,-184.40,0
1609,90.91,-184.88,0
1620,90.91,-185.62,0
1632,83.33,-185.93,0
1643,90.91,-186.57,0
1655,90.91,-186.87,0
1667,76.92,-187.09,0
1678,90.91,-186.51,0
1689,90.91,-185.84,0
1700,90.91,-185.49,0
1712,83.33,-184.68,0
1724,90.91,-184.35,0
1735,83.33,-184.65,0
1746,90.91,-184.92,0
1758,83.33,-185.80,0
1769,90.91,-186.40,0
1780,90.91,-187.24,0
1792,83.33,-187.23,0
1804,83.33,-186.70,0
1815,90.91,-185.24,0
1826,90.91,-184.71,0
1838,83.33,-184.27,0
1849,90.91,-184.51,0
1860,90.91,-184.86,0
1872,83.33,-185.85,0
1884,83.33,-186.94,0
1895,90.91,-187.46,0
1906,90.91,-188.09,0
1917,90.91,-187.44,0
1929,83.33,-186.14,0
1941,83.33,-184.81,0
1952,90.91,-184.69,0
1964,83.33,-183.56,0
1975,90.91,-184.29,0
1986,90.91,-184.89,0
1997,90.91,-185.77,0
2010,76.92,-187.04,0
2021,90.91,-187.59,0
2032,90.91,-187.66,0
2043,90.91,-186.89,0
2055,83.33,-186.15,0
2066,90.91,-185.09,0
2078,83.33,-184.00,0
2089,90.91,-183.81,0
2101,83.33,-183.97,0
2112,90.91,-185.30,0
2123,90.91,-186.11,0
2135,83.33,-187.02,0
2147,83.33,-187.72,0
2158,90.91,-187.35,0
2169,90.91,-186.36,0
2181,83.33,-185.71,0
2192,90.91,-185.36,0
2203,90.91,-184.99,0
2215,83.33,-184.52,0
2227,83.33,-184.77,0
2238,90.91,-186.14,0
2249,90.91,-186.41,0
2260,90.91,-187.11,0
2272,83.33,-187.11,0
2284,90.91,-186.57,0
2295,83.33,-186.65,0
2307,83.33,-185.61,0
2318,90.91,-184.41,0
2329,90.91,-184.22,0
2340,90.91,-184.72,0
2353,83.33,-185.01,0
2364,83.33,-185.95,0
2375,90.91,-186.51,0
2386,90.91,-187.27,0
2398,83.33,-186.86,0
2409,90.91,-186.24,0
2420,90.91,-186.25,0
2433,76.92,-185.46,0
2444,90.91,-184.76,0
2455,90.91,-184.85,0
2466,90.91,-185.13,0
2478,83.33,-185.58,0
2489,90.91,-186.25,0
2501,83.33,-186.64,0
2512,90.91,-187.30,0
2524,83.33,-186.61,0
2535,90.91,-186.22,0
2546,90.91,-185.67,0
2557,90.91,-185.84,0
2570,76.92,-185.16,0
2581,90.91,-184.77,0
2592,90.91,-185.03,0
2604,83.33,-185.95,0
2615,90.91,-186.64,0
2626,90.91,-187.19,0
2638,83.33,-186.67,0
2650,83.33,-186.74,0
2661,90.91,-186.32,0
2672,90.91,-185.55,0
2683,90.91,-185.07,0
2695,83.33,-185.01,0
2707,83.33,-185.15,0
2718,90.91,-185.82,0
2729,90.91,-185.90,0
2741,83.33,-186.67,0
2752,90.91,-186.70,0
2763,90.91,-186.29,0
2776,76.92,-185.82,0
2787,90.91,-185.91,0
2798,90.91,-185.70,0
2809,90.91,-185.72,0
2821,83.33,-185.43,0
2832,90.91,-185.58,0
2844,90.91,-186.49,0
2855,83.33,-186.40,0
2867,83.33,-186.47,0
2878,90.91,-186.08,0
2889,90.91,-185.76,0
2900,90.91,-185.59,0
2913,83.33,-185.23,0
2924,83.33,-184.79,0
2935,90.91,-184.96,0
2947,83.33,-186.54,0
2958,90.91,-186.49,0
2969,90.91,-186.03,0
2980,90.91,-186.38,0
2993,76.92,-186.22,0
3004,90.91,-185.87,0
3015,90.91,-185.70,0
3026,90.91,-185.75,0
3038,83.33,-185.56,0
3049,90.91,-185.51,0
3061,83.33,-186.05,0
3073,83.33,-185.34,0
3084,90.91,-185.88,0
3095,90.91,-186.27,0
3106,90.91,-186.16,0
3118,83.33,-186.42,0
3130,83.33,-186.14,0
3141,90.91,-185.48,0
3152,90.91,-185.16,0
3164,83.33,-185.28,0
3175,90.91,-185.31,0
3186,90.91,-185.64,0
3198,83.33,-186.05,0
3210,83.33,-186.59,0
3221,90.91,-186.61,0
3232,90.91,-186.90,0
3244,83.33,-186.50,0
3255,90.91,-185.90,0
3267,83.33,-184.78,0
3278,90.91,-184.92,0
3290,83.33,-185.05,0
3301,90.91,-185.26,0
3312,90.91,-186.01,0
3323,90.91,-186.74,0
3336,76.92,-186.76,0
3347,90.91,-186.67,0
3358,90.91,-186.06,0
3369,90.91,-186.13,0
3381,83.33,-185.87,0
3392,90.91,-185.86,0
3404,83.33,-184.97,0
3416,83.33,-185.57,0
3427,90.91,-185.71,0
3438,90.91,-186.19,0
3449,90.91,-187.02,0
3461,83.33,-186.49,0
3473,90.91,-186.27,0
3484,83.33,-186.00,0
3495,90.91,-185.73,0
3507,83.33,-185.10,0
3518,90.91,-184.92,0
3529,90.91,-185.65,0
3542,90.91,-185.92,0
3553,76.92,-186.38,0
3564,90.91,-186.82,0
3575,90.91,-186.55,0
3587,83.33,-186.52,0
3598,90.91,-186.17,0
3609,90.91,-185.92,0
3621,83.33,-185.83,0
3633,83.33,-184.58,0
3644,90.91,-184.14,0
3655,90.91,-184.39,0
3666,90.91,-185.13,0
3678,83.33,-185.39,0
3690,83.33,-186.77,0
3701,90.91,-187.00,0
3713,83.33,-186.49,0
3724,90.91,-186.30,0
3735,90.91,-186.18,0
3746,90.91,-185.19,0
3759,76.92,-184.53,0
3770,90.91,-184.80,0
3781,90.91,-185.33,0
3792,90.91,-185.77,0
3804,83.33,-186.71,0
3815,90.91,-187.50,0
3827,83.33,-187.16,0
3838,90.91,-186.83,0
3850,83.33,-186.95,0
3861,90.91,-185.58,0
3872,90.91,-184.43,0
3884,83.33,-184.83,0
3896,83.33,-184.56,0
3907,90.91,-184.70,0
3918,90.91,-185.89,0
3930,83.33,-186.59,0
3941,90.91,-187.24,0
3952,90.91,-187.10,0
3964,83.33,-186.64,0
3976,83.33,-186.25,0
3987,90.91,-184.86,0
3998,90.91,-184.02,0
4009,90.91,-184.02,0
4021,83.33,-184.51,0
4033,83.33,-185.34,0
4044,90.91,-186.25,0
4056,83.33,-187.00,0
4067,90.91,-187.03,0
4078,90.91,-186.41,0
4089,90.91,-186.39,0
4102,83.33,-185.37,0
4113,83.33,-184.50,0
4124,90.91,-184.32,0
4135,90.91,-184.72,0
4147,83.33,-184.70,0
4158,90.91,-185.57,0
4170,90.91,-187.19,0
4182,76.92,-187.05,0
4193,90.91,-186.94,0
4204,90.91,-186.97,0
4215,90.91,-186.60,0
4227,83.33,-185.30,0
4238,90.91,-184.23,0
4250,83.33,-184.30,0
4261,90.91,-184.07,0
4273,83.33,-185.32,0
4284,90.91,-186.58,0
4295,90.91,-187.34,0
4306,90.91,-187.38,0
4319,76.92,-187.02,0
4330,90.91,-186.75,0
4341,90.91,-185.58,0
4353,83.33,-184.99,0
4364,90.91,-185.27,0
4375,90.91,-185.05,0
4387,83.33,-184.57,0
4399,83.33,-185.62,0
4410,90.91,-186.68,0
4421,90.91,-187.07,0
4432,90.91,-187.12,0
4444,83.33,-186.66,0
4456,83.33,-185.87,0
4467,90.91,-185.20,0
4478,90.91,-184.55,0
4490,83.33,-184.62,0
4501,90.91,-184.85,0
4512,90.91,-186.09,0
4525,76.92,-186.47,0
4536,90.91,-186.56,0
4547,90.91,-186.85,0
4558,90.91,-186.85,0
4570,83.33,-186.06,0
4581,90.91,-185.84,0
4593,83.33,-185.30,0
4604,90.91,-184.50,0
4616,83.33,-184.54,0
4627,90.91,-185.37,0
4638,90.91,-186.04,0
4649,90.91,-186.83,0
4662,76.92,-187.10,0
4673,90.91,-186.88,0
4684,90.91,-186.66,0
4696,83.33,-185.86,0
4707,90.91,-184.66,0
4718,90.91,-184.90,0
4730,90.91,-185.02,0
4742,76.92,-185.29,0
4753,90.91,-185.57,0
4764,90.91,-186.08,0
4775,90.91,-186.44,0
4787,83.33,-186.52,0
4799,90.91,-186.52,0
4810,83.33,-186.73,0
4822,83.33,-185.71,0
4833,90.91,-184.91,0
4844,90.91,-184.59,0
4855,90.91,-184.57,0
4867,83.33,-185.39,0
4879,83.33,-186.15,0
4890,90.91,-186.76,0
4901,90.91,-186.85,0
4913,83.33,-186.63,0
4924,90.91,-186.57,0
4935,90.91,-186.32,0
4947,83.33,-185.53,0
4959,83.33,-184.98,0
4970,90.91,-184.68,0
4981,90.91,-184.65,0
4993,83.33,-185.57,0
5004,90.91,-185.86,0
5016,83.33,-186.06,0
5027,90.91,-187.06,0
5039,83.33,-187.08,0
5050,90.91,-186.34,0
5061,90.91,-185.86,0
5072,90.91,-184.92,0
5085,76.92,-184.22,0
5096,90.91,-184.17,0
5107,90.91,-184.69,0
5118,90.91,-185.61,0
5130,83.33,-186.73,0
5141,90.91,-187.52,0
5153,83.33,-187.42,0
5165,83.33,-187.01,0
5176,90.91,-185.76,0
5187,90.91,-185.09,0
5198,90.91,-184.65,0
5210,83.33,-184.46,0
5222,83.33,-184.82,0
5233,90.91,-185.13,0
5244,90.91,-185.79,0
5256,83.33,-186.92,0
5267,90.91,-187.21,0
5278,90.91,-186.73,0
5291,76.92,-186.19,0
5302,90.91,-185.66,0
5313,90.91,-185.25,0
5324,90.91,-184.96,0
5336,83.33,-185.22,0
5347,90.91,-185.13,0
5359,83.33,-185.51,0
5370,90.91,-186.34,0
5382,83.33,-186.63,0
5393,90.91,-186.57,0
5404,90.91,-186.73,0
5415,90.91,-186.60,0
5428,83.33,-185.46,0
5439,83.33,-184.58,0
5450,90.91,-184.02,0
5462,83.33,-184.90,0
5473,90.91,-185.17,0
5484,90.91,-186.26,0
5496,90.91,-186.94,0
5508,76.92,-187.59,0
5519,90.91,-186.67,0
5530,90.91,-186.11,0
5541,90.91,-186.06,0
5553,83.33,-185.21,0
5564,90.91,-185.12,0
5576,83.33,-185.23,0
5587,90.91,-185.35,0
5599,83.33,-186.17,0
5610,90.91,-186.50,0
5621,90.91,-186.50,0
5633,83.33,-187.13,0
5645,83.33,-186.61,0
5656,90.91,-186.06,0
5667,90.91,-185.31,0
5679,83.33,-184.59,0
5690,90.91,-184.68,0
5701,90.91,-185.14,0
5713,83.33,-186.12,0
5725,83.33,-186.78,0
5736,90.91,-186.66,0
5747,90.91,-186.70,0
5758,90.91,-186.45,0
5770,83.33,-185.82,0
5782,83.33,-186.03,0
5793,90.91,-185.28,0
5805,83.33,-184.20,0
5816,90.91,-184.80,0
5827,90.91,-185.70,0
5838,90.91,-185.88,0
5851,76.92,-186.71,0
5862,90.91,-186.51,0
5873,90.91,-186.14,0
5884,90.91,-185.96,0
5896,83.33,-185.61,0
5907,90.91,-185.41,0
5919,83.33,-184.88,0
5931,83.33,-184.52,0
5942,90.91,-185.07,0
5953,90.91,-185.67,0
5964,90.91,-186.31,0
5976,83.33,-187.00,0
5988,83.33,-187.13,0
5999,90.91,-186.82,0
6010,90.91,-186.11,0
6022,83.33,-185.50,0
6033,90.91,-185.00,0
6044,90.91,-184.73,0
6056,90.91,-185.19,0
6068,76.92,-185.74,0
6079,90.91,-186.27,0
6090,90.91,-186.39,0
6102,83.33,-186.50,0
6113,90.91,-186.60,0
6124,90.91,-186.94,0
6136,83.33,-186.38,0
6148,83.33,-184.94,0
6159,90.91,-184.42,0
6170,90.91,-184.09,0
6181,90.91,-184.71,0
6193,83.33,-185.42,0
6205,83.33,-186.14,0
6216,90.91,-186.24,0
6227,90.91,-186.76,0
6239,83.33,-186.32,0
6250,90.91,-185.63,0
6261,90.91,-184.88,0
6274,76.92,-184.19,0
6285,90.91,-184.88,0
6296,90.91,-185.14,0
6307,90.91,-185.40,0
6319,83.33,-185.95,0
6330,90.91,-186.57,0
6342,83.33,-186.94,0
6353,90.91,-187.82,0
6365,83.33,-187.42,0
6376,90.91,-186.23,0
6387,90.91,-185.07,0
6398,90.91,-184.92,0
6411,76.92,-184.28,0
6422,90.91,-184.85,0
6433,90.91,-185.74,0
6445,83.33,-185.95,0
6456,90.91,-187.06,0
6467,90.91,-186.91,0
6479,83.33,-187.35,0
6491,83.33,-186.98,0
6502,90.91,-186.38,0
6513,90.91,-185.24,0
6524,90.91,-184.60,0
6536,83.33,-184.64,0
6548,83.33,-185.66,0
6559,90.91,-185.82,0
6571,83.33,-185.97,0
6582,90.91,-186.53,0
6593,90.91,-186.85,0
6604,90.91,-187.08,0
6617,83.33,-186.12,0
6628,83.33,-185.37,0
6639,90.91,-184.89,0
6650,90.91,-184.51,0
6662,83.33,-184.40,0
6673,90.91,-185.28,0
6685,90.91,-186.00,0
6696,83.33,-186.58,0
6708,83.33,-187.18,0
6719,90.91,-187.13,0
6730,90.91,-186.76,0
6742,83.33,-186.04,0
6753,90.91,-185.17,0
6765,83.33,-184.62,0
6776,90.91,-184.37,0
6788,83.33,-184.67,0
6799,90.91,-185.16,0
6810,90.91,-185.92,0
6821,90.91,-187.83,0
6834,76.92,-187.18,0
6845,90.91,-186.84,0
6856,90.91,-186.21,0
6867,90.91,-185.64,0
6879,83.33,-184.77,0
6890,90.91,-184.11,0
6902,83.33,-184.02,0
6914,83.33,-185.00,0
6925,90.91,-186.12,0
6936,90.91,-186.51,0
6947,90.91,-187.07,0
6959,83.33,-186.71,0
6971,83.33,-186.67,0
6982,90.91,-186.40,0
6993,90.91,-185.07,0
7005,83.33,-184.61,0
7016,90.91,-184.59,0
7027,90.91,-185.03,0
7040,76.92,-185.21,0
7051,90.91,-185.92,0
7062,90.91,-186.70,0
7073,90.91,-187.24,0
7085,83.33,-187.48,0
7096,90.91,-186.86,0
7108,83.33,-186.14,0
7119,90.91,-185.13,0
7131,83.33,-184.31,0
7142,90.91,-184.73,0
7153,90.91,-184.69,0
7164,90.91,-185.01,0
7177,83.33,-186.11,0
7188,83.33,-186.89,0
7199,90.91,-186.61,0
7211,83.33,-186.49,0
7222,90.91,-186.17,0
7233,90.91,-185.52,0
7245,90.91,-185.59,0
7257,76.92,-184.60,0
7268,90.91,-185.18,0
7279,90.91,-185.24,0
7290,90.91,-185.71,0
7302,83.33,-186.31,0
7313,90.91,-186.43,0
7325,83.33,-186.79,0
7336,90.91,-186.45,0
7348,83.33,-185.91,0
7359,90.91,-185.31,0
7370,90.91,-184.96,0
7382,83.33,-185.00,0
7394,83.33,-184.98,0
7405,90.91,-185.43,0
7416,90.91,-186.83,0
7428,83.33,-186.89,0
7439,90.91,-186.93,0
7450,90.91,-186.80,0
7462,83.33,-186.35,0
7474,83.33,-185.64,0
7485,90.91,-184.77,0
7496,90.91,-184.71,0
7507,90.91,-184.97,0
7519,83.33,-185.24,0
7531,83.33,-186.31,0
7542,90.91,-186.79,0
7554,83.33,-186.67,0
7565,90.91,-187.02,0
7576,90.91,-186.68,0
7587,90.91,-185.98,0
7600,76.92,-185.34,0
7611,90.91,-185.27,0
7622,90.91,-185.11,0
7633,90.91,-185.09,0
7645,83.33,-185.65,0
